-12.7918925953;-18.6233250127;25.7487850376
-9.0703670256;-3.2485854013;35.4402055997
-8.1334707977;-4.4323882180;32.4952497048
8.9255993945;6.1285633680;32.2539723614
8.0658097381;2.7158627984;34.1179291532
13.9468279696;12.5059492271;36.7483371452
-11.0432543640;-17.5715231456;21.0207228204
-11.9725982424;-13.3740147104;30.8409322207
9.0065292703;11.7265759913;24.6607651206
11.1268591952;16.3819633423;23.6261133394
-9.3401071423;-15.4008808733;18.2137964924
-11.7236378040;-12.4215757772;31.3842211364
10.1304179175;11.9161223779;27.7507277755
12.1859685232;16.1489180831;27.5981732433
-6.0189475114;-10.6827859674;13.0617070911
-10.3256391902;-13.6407410393;25.6429494634
10.1950438848;13.1778093439;25.9931780623
10.7965165310;16.7543144840;21.6449724902
-13.0075326970;-17.6524136792;27.9650936265
-10.5515199802;-6.3032982328;35.4160316812
-9.6291321447;-10.4102321552;28.5469780819
-11.9570384620;-18.4711597620;22.9547783699
-9.2681086839;-3.3899833485;35.6726039924
-8.0333833858;-4.2232665533;32.5231118791
9.1108926065;6.5794272506;32.1427510525
7.9665640867;2.7094153306;33.9447256412
13.7076939000;11.3921403693;37.2912303099
-10.3430793028;-17.0096611942;19.1664326729
-12.1013313548;-13.4194837025;31.1270470025
8.5741059552;11.2222676874;24.1526328292
11.3384130887;16.3486045672;24.4510574567
-8.6220933532;-14.5656983288;16.7255819394
-11.8307065563;-12.5169178588;31.5427222769
9.8260473677;11.7479603233;27.1225489077
12.2950590575;15.8958860405;28.3105574422
-5.2123160650;-9.3775558779;12.0827891398
-10.4850861155;-13.8523153114;25.8064687452
9.9383146031;12.9260832918;25.5948888398
11.1231009572;16.8819938374;22.6863764081
-12.6149579844;-17.9077897741;26.2847551335
-10.6631478921;-6.3949929968;35.5534262854
-9.8899858484;-10.1533729276;29.5841832049
-10.8928092974;-17.7558959182;19.9988237025
-9.4823338359;-3.5605995759;35.9113010201
-7.9461632114;-4.0338880676;32.5555923512
9.3015650279;7.0978234662;31.9674045852
7.8795511471;2.7158327972;33.7808208356
13.4232362254;10.3429961114;37.6535698882
-9.4928635393;-16.1199428690;17.1948983410
-12.2227809327;-13.4747730169;31.3801861112
8.0700306212;10.5880109772;23.6631001173
11.5046840597;16.2595130417;25.1856559156
-7.8160497452;-13.5043936416;15.2520457150
-11.9337308334;-12.6323574620;31.6664217324
9.4583539386;11.4980216609;26.4234221335
12.3689144517;15.6163688557;28.9344119272
-4.3390565343;-7.8998374992;11.1960589098
-10.6257107440;-14.0532858595;25.9285551433
9.6530552130;12.6347642291;25.1712765263
11.3907606774;16.9188157233;23.6297019876
-12.1106835463;-17.9539768229;24.4438391927
-10.7850099219;-6.5104295552;35.6895880651
-10.0317968279;-9.8039184785;30.3978170222
-9.5989240307;-16.4035307409;17.0226056955
-9.7133984241;-3.7640010820;36.1547514809
-7.8714569161;-3.8619670360;32.5941196232
9.4867152605;7.6935723599;31.6892662115
7.8045047666;2.7343282736;33.6263062608
13.1072566091;9.3710567461;37.8676175371
-8.4779700520;-14.8399058411;15.1637646814
-12.3380653375;-13.5430373227;31.6001309050
7.4771365137;9.7779044117;23.2522273387
11.6305747683;16.1280863392;25.8315255363
-6.9238328426;-12.2094033544;13.8348204276
-12.0329837545;-12.7693151397;31.7546269676
9.0059388459;11.1229960711;25.6583159991
12.4120880531;15.3210535978;29.4740606989
-3.4040680986;-6.2594259396;10.4352483465
-10.7482774230;-14.2464522141;26.0069708020
9.3350132737;12.2934282545;24.7277953278
11.6060057017;16.8838458288;24.4744844999
-11.4862116053;-17.7454092709;22.4693942222
-10.9170552507;-6.6511220342;35.8233668777
-10.0997834272;-9.4229919822;31.0409628209
-8.0894384920;-14.3867598185;14.2003104667
-9.9615332565;-4.0042298977;36.4008923027
-7.8089446581;-3.7056617798;32.6397411769
9.6445848814;8.3713500277;31.2456255261
7.7411920935;2.7642660154;33.4812421826
12.7711391625;8.4823071091;37.9619782555
-7.2878131762;-13.1155097792;13.1563025268
-12.4480437191;-13.6271394104;31.7862683711
6.7738373041;8.7241474449;23.0568320131
11.7206399916;15.9658336567;26.3915463173
-5.9501627475;-10.6827148589;12.5194623146
-12.1283970349;-12.9288836627;31.8059996376
8.4382125836;10.5556529517;24.8510698458
12.4287958859;15.0189265343;29.9344579353
-2.4144547930;-4.4741254320;9.8334392760
-10.8531539178;-14.4338162138;26.0393950477
8.9790929391;11.8893806345;24.2729152652
11.7749367893;16.7936597738;25.2226024526
-10.7357246834;-17.2396472580;20.4019917061
-11.0591524093;-6.8187615598;35.9533040942
-10.1217826011;-9.0415317180;31.5555082400
-6.3939530311;-11.7400598390;11.7197004259
-10.2267892485;-4.2858377478;36.6469959786
-7.7583564476;-3.5635003324;32.6932357649
9.7310485897;9.1168083367;30.5324842361
7.6894178566;2.8051545582;33.3456648228
12.4241021369;7.6780522286;37.9613087698
-5.9183130622;-10.9118283589;11.2821224769
-12.5533112856;-13.7296851450;31.9375177603
5.9417088279;7.3253254919;23.4815029619
11.7790264729;15.7824395434;26.8694101918
-4.9028217519;-8.9374760393;11.3528959757
-12.2195628384;-13.1118201858;31.8185417516
7.7106490992;9.6844364618;24.0791065237
12.4228786875;14.7174031711;30.3208568136
-1.3795095351;-2.5699098751;9.4208567670
-10.9403210977;-14.6166033467;26.0233397012
8.5791479420;11.4069320458;23.8200687439
11.9031579556;16.6623748456;25.8775492902
-9.8570221867;-16.4018556311;18.2959363343
-11.2110679808;-7.0152122680;36.0775817938
-10.1155648302;-8.6751018013;31.9731739740
-4.5566223292;-8.5651088525;9.7557859343
-10.5089669179;-4.6139095594;36.8894857637
-7.7194807041;-3.4343219120;32.7551918109
9.6527884859;9.8552993874;29.3757023884
7.6490282956;2.8566425391;33.2195911599
12.0734821843;6.9564156625;37.8864136491
-4.3745290640;-8.2256298912;9.6732299669
-12.6541863415;-13.8530404047;32.0522529715
4.9366456124;5.9426925696;27.2034092795
11.8094366548;15.5858814686;27.2692547472
-3.7926515809;-6.9987788169;10.3802023658
-12.3057254870;-13.3185111195;31.7895772540
6.7650786008;8.3008861708;23.6119216609
12.3977816803;14.4224853730;30.6385475169
-0.3105448510;-0.5803639008;9.2225342786
-11.0093750777;-14.7952558287;25.9560928165
8.1277085083;10.8262876016;23.3912673240
11.9957292666;16.5017902277;26.4438434230
-8.8523693392;-15.2097174569;16.2178359964
-11.3724405466;-7.2425015715;36.1939613220
-10.0927982361;-8.3311831994;32.3177316101
-2.6327583594;-5.0227989916;8.4429205587
-10.8075261421;-4.9940665653;37.1237041276
-7.6921682422;-3.3172313539;32.8260626544
9.1972420706;10.3193358048;27.4985948587
7.6199149174;2.9185174197;33.1030214430
11.7250193325;6.3134855509;37.7545591556
-2.6730326551;-5.0975999399;8.4737739061
-12.7506883379;-13.9993280137;32.1282177007
-5.4781084928;-6.4540494479;24.4364564150
11.8151101655;15.3825754551;27.5953751228
-2.6333125200;-4.9033318138;9.6410606573
-12.3857642310;-13.5489093171;31.7157313750
5.8036942381;5.9503563418;25.0814349288
12.3565474576;14.1389283891;30.8926559836
0.7794383931;1.4546594522;9.2561167250
-11.0595232105;-14.9693994106;25.8346872910
7.6156636448;10.1217398380;23.0245489891
12.0571495072;16.3215888120;26.9265667169
-7.7291238716;-13.6580935951;14.2432271501
-11.5427490934;-7.5028020768;36.2997100226
-10.0613200826;-8.0129438202;32.6070108839
-0.6834683122;-1.3121667559;7.8529134285
