-9.6818646572;-3.6164316627;36.2283727209
-0.5461726819;-1.5910405695;22.5798657551
-1.9170483230;-3.2254160268;13.5771242846
1.0933093055;2.1501049977;22.2748266521
-4.4542294819;-8.6490739363;8.0410130902
0.7032685010;1.2105728574;12.4812943596
-11.7823489130;-7.3261934820;36.9600036459
4.6870757642;8.1201334337;13.4617475455
-4.7311357441;-4.2073643960;25.2278360528
-5.5275594789;-8.4463362300;18.2142777702
-11.1169777575;-16.4470010363;23.4684252682
-6.2281495894;2.8087803254;36.0554576174
-2.8194550986;-1.3226990792;25.5529174656
-1.0852734928;-1.7924870475;19.1994359161
-10.7610640062;-8.9044356355;33.1864818535
4.1032781011;6.2749011602;17.6650026431
-3.7079886929;0.7833484236;30.3556380168
-11.3380853604;-17.5134255146;22.3267910452
0.6621838384;3.1363036369;26.5572503743
6.2850616765;7.1516293820;24.2965418456
12.2304604668;9.7263253704;35.6069114417
12.6213253787;18.9534934943;24.5962487352
7.1275997763;2.6487390190;32.4766998579
4.3278923887;0.0909978833;30.3530109716
9.2663608996;6.2141504282;32.8743525507
-5.6318655749;-8.3826861361;19.0287090849
-5.8944113639;-1.2026672051;31.8039675523
-3.8021508862;-5.1803933886;21.6388129911
12.0423862127;17.3241260837;25.2666428859
-3.9847524358;-2.2254742190;26.7526693074
3.5584768551;6.1006214286;13.4048372018
-6.5314081418;-2.7641106663;31.2353789229
-14.4129606316;-12.4629655922;37.8847558425
7.0179565764;3.9687108624;30.7931016124
-12.0549751164;-14.7471461912;29.2339401025
3.6894043298;5.9904504045;15.3113046125
-6.1168067858;-8.2450050258;21.3584837476
-4.2495345645;-6.0752228106;19.7582820600
8.3764826105;12.4639294063;20.7894624252
-3.8785889445;-5.1282785838;23.6016818453
1.7174703066;-1.8257397271;28.4610494805
12.4992483863;12.9707524720;32.7080382758
4.0101082158;7.3542607568;10.7405999063
8.4133604883;3.5677276146;33.9240582145
4.1920370508;3.3263672325;25.3794489292
0.0827541654;-1.7746297952;25.1989570261
-7.1709472471;-8.8720114830;24.0471580055
4.1834660087;5.7260580255;19.6598331017
-1.1983516822;-0.1983079682;23.4909642227
-4.2297997395;-2.3375444718;27.1287261239
6.4330456665;9.9600410063;18.2086344359
0.3817316036;-1.9875412109;26.3169351987
-2.0509545570;-1.2711701100;23.5223373437
-13.8820478158;-15.4614691159;33.3799428240
-6.4222954769;1.8248734097;35.5240880392
7.3224538117;0.6832599830;34.7380342226
-2.3447108016;-4.0885848063;12.5120000979
9.1963861305;14.1299818391;20.5182247495
-5.6390119810;-7.4582220737;21.9877988740
10.8171220945;15.2010877330;24.6149141496
0.1388264818;0.2249212759;13.0074916189
-2.7960899380;0.0917092972;27.8477925417
0.2031872030;0.3852342220;8.5029731580
-3.2088143345;-4.5476629911;20.6299737907
-2.2241480288;-3.3274596055;21.0388341459
-13.4978385521;-9.3638785535;38.7153890513
8.7407452945;12.2885053534;22.6516401554
-3.8089507436;-5.9588045031;16.8546339856
-5.8083832445;-1.1256281296;31.7375510427
7.8399195159;4.3728912519;31.9799957827
7.5291842135;10.4215547084;21.9317586662
4.6276843792;-0.2889775705;31.2892541546
-3.2697994310;-2.0237052998;25.3778340726
-10.7916961228;-14.6370978659;25.5016926885
-9.0869645987;-11.8217013776;24.7077902235
-3.7901110010;-3.2564363099;24.4019440765
2.1291906709;2.9011863085;18.3339686704
-0.8579072137;-1.6284505360;8.4405673936
-5.8585374632;-9.7476082700;15.5569740712
2.1601195801;0.4152672993;25.6566685688
-9.9975319190;-6.0323731166;34.5641636924
7.0414939042;8.9812838271;23.1864184540
2.8193114262;-2.2863073350;30.7433653498
1.4303607438;2.4956861433;22.0557934188
